Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
13,3,-0.222379029728617,-0.0116,EFM,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,-0.431559932590266,-6.60517010942832,0.0219968675163194,1.00365368464903,-0.388327496379358,0.515342152980248,0.621903514746567,0.846275536264359,-0.309721681103028,-0.0350690534462677,0.954892021838109,1.36967635539928,0.556844249157199,1.38180007492611,0.275084785741396
13,3,9.43,0.491,likeLTD,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.101,1.37,0.449,1.1,0.207,1.49,1.78,0.833,0.0163,-0.921,0.731,0.599,0.291,0.669,0.718
13,3,10.8766401021138,0.566,EFM,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.156509365624221,1.39159817400824,0.485083076338051,1.03051800750535,0.248219797578041,1.57249804405805,1.66469543161202,0.913425428159711,1.6896653712131e-4,0.322000353647539,0.641756633752052,0.716288571477393,0.41371561483749,0.723563544754659,0.596599092223839
13,3,9.52,0.542,likeLTD,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.34,0.776,0.466,0.927,0.466,0.873,1.29,0.765,0.116,0.802,0.685,0.371,0.492,0.0656,1.08
13,3,9.13540711425273,0.52,EFM,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.377578253091121,0.763160598135905,0.48418646216573,0.781387231126597,0.460855364828273,0.932564164416437,1.28543539101232,0.762302434141221,0.102765679344372,0.525158764005115,0.625992941547236,0.429116672923603,0.542942311257687,0.0850386952719531,0.976922150985156
13,3,9.35301736269707,0.533,EFM,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.390176917586646,0.949816952532287,0.483382786941751,0.797852223719042,0.462345617857771,0.937932199417776,1.28335106855428,0.749963323513653,0.103106195944133,0.541461858667049,0.612043099710469,0.440014430981275,0.533483972849963,0.0817353058792949,0.98635140854168
13,3,9.55,0.544,likeLTD,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.396,0.934,0.5,0.929,0.508,0.867,1.28,0.852,0.0722,0.517,0.726,0.356,0.46,0.0309,1.12
14,4,9.92,0.517,likeLTD,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.118,1.44,0.466,0.992,0.429,1.25,1.82,1.06,0.234,-0.941,0.759,0.656,0.385,0.698,0.563
14,4,10.7962428152705,0.562,EFM,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.190986555880919,1.41887952671699,0.505104966794234,0.997116283297197,0.236878821191416,1.70142538741293,1.74252364082569,0.813198744714216,-0.117099713922679,0.359370482508371,0.539984472802998,0.72333828632455,0.302040127254898,0.740306159813807,0.64218907365492
14,4,10.8722376560826,0.566,EFM,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.230707327343055,1.45673228639945,0.49367377927923,0.99879690414708,0.21279144270501,1.74866098349045,1.75896611633862,0.764714336026708,-0.083002822164038,0.355230613695643,0.530125221145286,0.728957619648018,0.319108845178732,0.710060015406865,0.646714987442518
14,4,9.37,0.488,likeLTD,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.303,1.27,0.417,0.843,0.57,0.916,1.62,1.04,0.415,-1.25,0.572,0.705,0.729,0.776,0.447
14,4,10.1,0.575,likeLTD,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.37,0.827,0.519,0.733,0.685,0.721,1.32,0.967,0.352,0.731,0.758,0.42,0.626,0.0734,0.947
14,4,9.31798967542509,0.531,EFM,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.396931328156293,0.79069702004832,0.503515045370476,0.805921552571895,0.432213633283819,1.07469955005606,1.34004033454999,0.680340449608724,0.140505714552814,0.549834307971097,0.596139901434995,0.452811073654774,0.462518661488722,0.0949691081470571,0.996851994530049
14,4,9.32298515154402,0.531,EFM,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.43248211523557,0.830661899229805,0.486872846379058,0.797153993728373,0.404569980787287,1.12366116274316,1.34375877987012,0.675155394221309,0.057696144682303,0.560920788838128,0.586544558071752,0.44071659929521,0.507573923470352,0.0619199602970539,1.01329700469454
14,4,9.37,0.534,likeLTD,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.479,0.759,0.46,0.62,0.884,0.426,1.28,0.786,0.593,0.334,0.599,0.471,0.768,0.0318,0.874
15,5,15,0.781,likeLTD,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.563,2.18,0.742,1.1,0.567,2.07,1.84,0.885,0.292,0.692,0.944,0.649,0.936,0.884,0.67
15,5,14.9,0.776,likeLTD,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.584,2.07,0.72,1.14,0.547,2.18,1.97,0.84,0.285,0.459,0.864,0.799,0.912,0.87,0.622
15,5,12.4,0.706,likeLTD,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.629,1.43,0.684,0.981,0.669,1.63,1.53,0.769,0.249,0.397,0.94,0.671,0.574,0.236,1.03
15,5,12,0.683,likeLTD,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.663,1.65,0.745,0.841,0.662,1.47,1.43,0.799,0.315,0.118,0.934,0.369,0.7,0.267,1.01
15,5,15.4287666559946,0.804,EFM,Present,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.713706013346904,2.33556316462008,0.690555375677285,1.0161607647716,0.531070000766957,2.21751868852431,2.15713402074544,0.838853171989784,0.286719142856259,0.718750772816273,0.838365053054094,0.673190883124719,0.873962512068268,0.858253924185337,0.678963167447311
15,5,15.0384935676911,0.783,EFM,Absent,2,B,500,250,C,B,NA,NA,1,1,NA,NA,0.790992451672218,2.36147253063797,0.735079326782618,0.847702017047093,0.578919310746897,2.01422847373781,2.09417255563838,0.960177814979138,0.277386134862746,0.659444548408039,0.815287213319476,0.455069702178657,0.838879163244052,0.911747993427013,0.697934331008964
15,5,12.373166978509,0.705,EFM,Present,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.830206503338806,1.77830576985853,0.694650647459591,0.629049533267169,0.607917257679851,1.59126499417378,1.8034815186904,0.699710797842561,0.299372591348845,0.482932089508337,0.837992955355533,0.229803315127648,0.669207292155896,0.201605864871601,1.01766584783046
15,5,12.0799286735381,0.688,EFM,Absent,2,C,500,250,C,B,NA,NA,1,1,NA,NA,0.982090732271818,1.7928945097518,0.743351428302171,0.481683852371295,0.632227315380421,1.35884279947799,1.71512836648808,0.820994857023606,0.328520493028849,0.466786853167673,0.828349617119158,0.0468855736282064,0.591007337384121,0.270223118448955,1.020941819694
16,1,14.4851562644072,0.758,EFM,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.550805041432897,1.53234868535317,1.11666082404097,1.37839778709773,1.17680751075951,0.79293246202616,1.38959050782399,0.609697345991152,0.430563115697844,1.59836712632138,0.323062535466665,1.15262828075526,0.541366070899547,1.16136750509703,0.730561465643899
16,1,10.8717342421602,0.664,EFM,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.586444248546798,0.835576875210779,1.03834152397019,1.34645100645396,0.120318949285224,0.936759906943367,0.148134100471761,0.891657148198443,0.631216897311331,1.56296688589975,0.360332817817809,0.877944140266253,0.491347570910806,0.448255425455324,0.595986745418381
16,1,16.53326703064,0.866,EFM,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.656909098555147,1.86481896736354,1.27586715579178,1.65432320191524,1.36383250288516,0.929164612747634,1.69882061458687,0.74426447355171,0.547701635633111,1.68576014276166,0.130985088424413,1.3120014462465,0.460063520846349,1.36727481044952,0.841479758881319
16,1,12.6036554046618,0.769,EFM,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.709722655208684,1.14225406494688,1.21537005521249,1.61774172106631,0.304426753791857,1.05079325308166,0.101238075651875,1.0015114240608,0.773319784390918,1.66577154745767,0.171240410852121,1.04394394984011,0.445008744282463,0.651931716019737,0.709381248798196
16,1,12,0.733,likeLTD,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.727,0.938,1.07,1.69,-0.245,0.984,0.406,1.25,0.583,1.27,0.619,0.921,0.707,0.59,0.506
16,1,16.1,0.843,likeLTD,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.729,1.7,1.15,1.69,0.951,0.919,1.76,0.984,0.327,1.5,0.565,1.18,0.684,1.28,0.65
16,1,17.5,0.916,likeLTD,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.751,1.81,1.13,1.44,1.37,1.12,1.89,1.08,0.383,1.36,0.861,1.5,0.612,1.29,0.94
16,1,13.8,0.842,likeLTD,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.902,1.18,1.12,1.26,0.105,1.33,-0.0815,1.43,0.624,1.59,0.945,1.23,0.81,0.58,0.733
17,2,15.2,0.796,likeLTD,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.791,1.92,1.15,1.19,1.76,0.787,1.96,0.43,0.198,1.44,0.794,0.657,0.326,1.12,0.7
17,2,13.0371372309504,0.683,EFM,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.799390253295595,1.39115368498943,1.02467482886632,0.759748595131734,1.50204141228388,0.68776696809517,1.71749683130048,0.106638317972282,0.24508145885291,1.29903559774296,0.686203037753138,0.812292927578268,0.275479362205888,1.04205621114512,0.688077743737265
17,2,10.2211725130896,0.624,EFM,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.818768252315327,0.688476939382163,1.00733498704243,0.830860732801396,0.407074570502222,0.806226764996867,1.03556452228749,0.344303675018192,0.545153063343448,1.27599596883952,0.708593852889894,0.512042554717089,0.360304098755523,0.342903590518051,0.537568939679969
17,2,12.5,0.763,likeLTD,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.83,1.16,1.13,1.35,0.571,0.809,1.22,0.685,0.488,1.57,0.81,0.402,0.41,0.506,0.547
17,2,13.9722781523312,0.732,EFM,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.943746627589958,1.59053627376247,1.10874647488303,0.943869858244877,1.75565125244242,0.734629253960277,1.91012326353534,0.113673378561828,0.265937085040371,1.32341308089994,0.706603718826103,0.694499234889337,0.0761789866077549,1.03604112603534,0.768628537052114
17,2,11.1843049351443,0.683,EFM,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.968706576603747,0.881434942122366,1.10821143082619,1.01940667358452,0.670380115846271,0.859922580567455,1.24313536029191,0.343822237875929,0.574201259365486,1.30420911164241,0.725070974031911,0.390299484553577,0.137479980818402,0.326090869528414,0.631933337485738
17,2,14.2,0.743,likeLTD,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.977,1.47,1.08,1.05,1.43,0.72,1.8,0.41,0.134,1.53,0.763,0.768,0.275,1.11,0.641
17,2,11,0.672,likeLTD,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,1.02,0.711,1.1,1.06,0.352,0.838,1.21,0.583,0.451,1.32,0.819,0.388,0.23,0.443,0.502
18,3,12.5456791600481,0.657,EFM,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.574027823679339,1.13129295028248,1.01763857272286,0.959376502660818,0.787602020116716,0.843617943235101,1.49754424141115,0.074520845493954,0.40845500484946,1.73369738256854,0.504455273078197,0.935769660244224,0.593192628297148,0.922858538788919,0.561629772619199
18,3,9.39023389825065,0.573,EFM,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.608488051472202,0.468551816263796,0.908398261073394,1.03051866789226,-0.288189371130051,0.975075830628247,0.810100319761032,0.316512382343228,0.488307513078632,1.68226045999926,0.450349943878845,0.617488818435758,0.640280451551161,0.249182162116984,0.432908590885905
18,3,13.6858728682691,0.717,EFM,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.697470977072344,1.17855448057115,1.09260184359183,1.21855662651872,0.79932156041591,1.01907736812552,1.60632921322791,1.0426038276179e-4,0.483335670338673,2.05039845686123,0.395598691146699,1.00100250118799,0.598939583533051,0.933363102170399,0.611218533124883
18,3,10.5789152002677,0.646,EFM,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.740959130353602,0.51539962063128,1.01919911539492,1.29397191870732,-0.313049350385717,1.15738963167832,0.916529960761649,0.232138533945053,0.580016765763325,2.02415538043748,0.35048883139571,0.663612532538524,0.675091230055178,0.24798721355514,0.475024685435878
18,3,13.8,0.723,likeLTD,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.841,1.14,1.04,1.2,0.736,0.993,1.42,0.415,0.19,2.21,0.521,0.913,0.593,0.965,0.584
18,3,9.56,0.584,likeLTD,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.878,0.447,0.902,1.28,-0.373,1.1,0.738,0.642,0.252,1.27,0.447,0.558,0.674,0.281,0.456
18,3,15,0.785,likeLTD,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.886,1.18,1.04,1.39,0.742,1.23,1.67,0.391,0.34,2.03,0.66,1.03,0.747,1.05,0.561
18,3,11.3,0.69,likeLTD,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.901,0.376,0.912,1.45,-0.371,1.3,0.892,0.611,0.534,1.58,0.752,0.761,0.87,0.364,0.376
19,4,10.2,0.623,likeLTD,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.145,0.73,0.956,1.04,0.0128,1.13,1.57,0.647,0.58,1.28,0.439,0.382,0.432,0.397,0.474
19,4,11.6,0.708,likeLTD,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.216,0.97,1.11,1.11,0.172,1.22,1.43,0.562,0.714,1.83,0.436,0.499,0.342,0.469,0.533
19,4,9.74247293781991,0.595,EFM,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.380207545189129,0.682589999134728,0.936462799060845,0.880672727804749,0.0877174836351467,1.02595506354845,1.23252307521578,0.423848786205661,0.635770662304464,1.38914535143419,0.372579245672111,0.481368063418989,0.441410098512623,0.304634497541409,0.467587539141638
19,4,12.6479843959683,0.662,EFM,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.418798698247395,1.39652670511563,0.942765531793072,0.826086477787583,1.16450086945631,0.911779367017834,1.94587354300631,0.134485502788785,0.342352210727774,1.40628985995071,0.393863743761716,0.763890816507264,0.325297239536268,1.0108636951949,0.66461013507679
19,4,10.42620555172,0.637,EFM,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.454032730672595,0.860883486135953,0.996876195110022,0.86525364753035106,0.255938023104892,1.13603309358405,1.47310138110846,0.393754742414536,0.691350604555544,1.47662624462293,0.349224899062087,0.377171896892321,0.2203088434834,0.311126669755884,0.564523093686928
19,4,14,0.733,likeLTD,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.479,1.5,0.963,0.98,1.02,1.06,2.19,0.36,0.209,1.91,0.561,0.667,0.324,1.1,0.664
19,4,13.3434041806034,0.699,EFM,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.510632385233619,1.58552963162431,1.01427074180374,0.769595026718275,1.34804046371481,1.04270877156467,2.20500257917697,0.128592118452632,0.391646332395608,1.50234124918713,0.369848958485223,0.638541680711101,0.0757162877865242,0.999825399088227,0.761112554660594
19,4,14.7,0.77,likeLTD,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.512,1.66,1.03,1.04,1.15,1.12,2.2,0.27,0.327,2.07,0.549,0.674,0.217,1.23,0.688
20,5,8.69165258877213,0.531,EFM,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.425334825501221,0.459581488420873,0.947620067411824,0.891804196179509,-0.0617121280076678,0.555790697516132,1.03907365886784,0.359423902626976,0.547585255813673,1.21575460950497,0.576682755521257,0.750145043496617,0.48305894570947,0.065525371154038,0.435983899055398
20,5,11.7085356239811,0.613,EFM,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.468515746060209,1.12551516391305,0.968262853557747,0.833024312768698,1.00213952820294,0.404933497769729,1.7893245279458,0.193829127367745,0.300845298784572,1.25761945273621,0.57371665353431,1.02521297002139,0.437936374218925,0.756703277751273,0.570956839348549
20,5,9.04975138180315,0.552,EFM,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.496083025113804,0.521388416049524,1.01148427308977,0.995481049196854,-0.131014848884528,0.533841278141937,1.26241753240428,0.288633845696378,0.594277617944309,1.26204126665762,0.557154856704197,0.736184645973847,0.399349621421122,0.0420132362553487,0.4804155660387
20,5,12.0710919977142,0.632,EFM,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.532729263500756,1.16172878174539,0.990815961732921,0.978664678709041,0.930330736068692,0.377372809101997,2.00316277752652,0.175872037274946,0.318624985258095,1.33191200231402,0.574032044530162,1.02077442174477,0.340130746371766,0.737016581155158,0.59792417067996
20,5,9.03,0.551,likeLTD,Absent,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.626,0.448,1,1.19,-0.29,0.401,1.68,0.375,0.496,0.804,0.653,0.868,0.407,-0.0774,0.455
20,5,8.39,0.512,likeLTD,Present,2,E,500,250,E,D,NA,NA,1,1,NA,NA,0.668,0.421,0.993,1.32,-0.105,0.234,1.42,0.59,0.629,-0.143,0.615,0.978,0.499,-0.0778,0.344
20,5,12.9,0.675,likeLTD,Absent,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.734,1.13,1.01,1.09,0.924,0.337,2.35,0.101,0.257,1.65,0.596,1.16,0.293,0.659,0.598
20,5,13.2,0.691,likeLTD,Present,2,D,500,250,E,D,NA,NA,1,1,NA,NA,0.757,1.18,1.03,1.25,1.07,0.228,2.05,0.242,0.361,1.64,0.585,1.24,0.353,0.653,0.53
21,1,10.8287699633799,0.661,EFM,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.682441107365019,1.11157612007072,0.860766401640724,1.24948028180594,-0.0889566526885461,0.856961458586104,1.06634639605579,0.313070295891009,0.495031145523028,1.37632541123373,0.772297354315279,0.501332920261112,0.569259382022951,0.417039846139807,0.645798495157255
21,1,11.7,0.714,likeLTD,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.713,1.29,0.876,1.48,-0.028,0.885,1.11,0.538,0.463,1.38,0.79,0.428,0.591,0.548,0.661
21,1,12.4176496659598,0.758,EFM,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.851935815680985,1.53245074119989,0.921195885923058,1.63097061014906,6.8996272703831e-4,1.00340570101086,1.33617803483288,0.27818418626589,0.519785253277512,1.43750739892775,0.828985271356574,0.539720015228717,0.30582798267973,0.47045008012269,0.760362726577128
21,1,13.4,0.818,likeLTD,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.962,1.32,1.14,1.31,0.228,1.08,1.2,0.437,0.703,1.46,0.814,0.856,0.581,0.481,0.778
22,2,11.1253456045594,0.679,EFM,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.681364977553237,0.800741346950627,1.0044249555489,1.32256938397863,-0.328517890939756,1.44507202341454,0.787047455847057,0.93822638537793,0.577533837759549,1.77808423653054,0.149917458534826,0.899392448579364,0.300603567207088,0.116136990977221,0.652748427239692
22,2,11.8,0.72,likeLTD,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.719,0.925,1.01,1.67,-0.566,1.67,1.03,1.16,0.426,1.31,0.407,0.963,0.276,0.126,0.68
22,2,12.5886134613123,0.769,EFM,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.828977765987158,0.97335591245165,1.1313369903692,1.49088959997367,-0.290384965544269,1.75521691098897,1.04046842967125,1.10164644798276,0.687007330178446,2.04339909126312,-0.0547478869770915,1.10152479289664,-0.021098071810727,0.0336479468559075,0.76737316702559
22,2,13.2,0.806,likeLTD,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.916,1.15,1.13,1.48,-0.343,1.43,0.927,1.38,0.684,1.41,0.465,1.23,0.173,0.431,0.77
23,3,10.5804570840841,0.646,EFM,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.724897010682011,0.914657210228231,0.999443441811507,1.09526116256856,0.167624818134185,1.13581764613697,1.0678487820976,0.30039882914749,0.618360667011463,1.24093829183165,0.473510742039254,0.544978417121141,0.280314704118454,0.255202466896259,0.761202894259321
23,3,12.1,0.739,likeLTD,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.877,1.13,0.991,1.51,-0.0544,1.35,1.32,0.696,0.492,1.39,0.677,0.369,0.176,0.331,0.893
23,3,11.7762560089441,0.719,EFM,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.880095155232421,1.20120979628819,1.12121796695453,1.16176986310119,0.347672694609703,1.31737733237709,1.34497721789988,0.240153094643901,0.692419781566069,1.23900691235118,0.410770296770403,0.629364276357963,0.0324545164053684,0.224798025886529,0.93296907849965
23,3,13.8,0.842,likeLTD,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.885,1.35,1.18,1.44,0.262,1.46,1.45,0.643,0.567,1.6,0.625,0.684,0.262,0.407,1.03
24,4,11.2,0.684,likeLTD,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.195,1.13,1.03,1.68,-0.0927,0.776,1.08,0.771,0.248,1.38,0.595,0.414,0.839,0.188,0.969
24,4,13.3,0.812,likeLTD,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.277,1.3,1.14,1.56,-0.0536,0.943,1.35,0.885,0.202,1.66,0.845,0.688,0.963,0.384,1.13
24,4,10.1854957145961,0.622,EFM,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.317136410651508,0.914445211653492,1.00651671256299,1.23899639928082,-0.0256246747624193,0.776791849381824,0.908132863533576,0.397355482320538,0.505312593244087,1.58388859691104,0.357526233449813,0.567405167313975,0.646894929242188,0.157640384117601,0.833077555695035
24,4,11.5781848342386,0.707,EFM,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.383656034310071,1.27881711275606,1.13263306489886,1.53972340959928,0.0863914056522268,0.875522659268156,1.08158372463844,0.420777540215274,0.505128216583415,1.78676469519609,0.260766378907632,0.584949359320173,0.556025152255467,0.0547556029845066,1.03069047765292
25,5,10.580136227023,0.646,EFM,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,-0.0325953707999551,0.859437084145465,1.14042455552492,0.96005053189045,0.103116900830987,1.19281305511279,1.21274339034826,0.114405968292968,0.653590903686904,1.59329248051713,0.63459471244511,0.805012443881509,0.185884646920599,0.409848607482495,0.747516316743416
25,5,9.89676310718296,0.604,EFM,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.125420934961506,0.670174279360324,0.975123181639406,1.02220748853122,-0.0691271308859756,1.07467205909039,0.930544645013549,0.281248983704414,0.567376970563704,1.55037266896329,0.612020117469894,0.876016768128829,0.324051903390483,0.355660086511375,0.601000150740544
25,5,11.8,0.72,likeLTD,Absent,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.378,0.758,0.964,1.51,-0.258,1.4,1.26,0.688,0.458,1.24,0.716,1.04,0.378,0.548,0.701
25,5,12,0.733,likeLTD,Present,2,E,500,250,D,E,NA,NA,1,1,NA,NA,0.402,0.967,1.07,1.48,-0.191,1.46,1.23,0.826,0.571,0.543,0.672,1.09,0.562,0.574,0.774
26,1,12.6,0.66,likeLTD,Absent,2,D,500,250,A,D,NA,NA,1,1,NA,NA,0.544,1.51,0.601,0.808,1.03,0.754,1.09,0.595,0.394,1.38,0.51,1.16,0.712,0.814,0.669
26,1,12.2804292875254,0.643,EFM,Present,2,D,500,250,A,D,NA,NA,1,1,NA,NA,0.599492089347834,1.30917436177023,0.630618925021974,0.824829056402522,1.07308393529432,0.829230742363484,1.22545152031498,0.608275059757417,0.374681626126893,1.10457849952017,0.587167163653212,1.08706100397194,0.583224270570534,0.831629552373716,0.611931481036138
26,1,12.230520146456,0.64,EFM,Absent,2,D,500,250,A,D,NA,NA,1,1,NA,NA,0.599661169548253,1.30854643164219,0.646115404734355,0.835004722111005,1.07544716208756,0.79803773549137,1.24694887583378,0.585479395651687,0.376335933013269,1.08514746186678,0.599509742036995,1.08091209872725,0.578983553801545,0.820353734676793,0.594036725233174
26,1,10.5623700108676,0.606,EFM,Absent,2,A,500,250,A,D,NA,NA,1,1,NA,NA,0.600820720997993,0.980941338001181,0.657462291099786,1.16463578257034,0.0938577348255146,0.539093398457082,1.08410699318933,0.715535979541023,0.37829148662766,0.511806413613582,0.831458029112402,1.24558004856091,0.574925151233092,0.737732760328809,0.446121882708855
26,1,10.5988995185433,0.608,EFM,Present,2,A,500,250,A,D,NA,NA,1,1,NA,NA,0.604047723060567,0.962942394410001,0.643306802899167,1.14061103067425,0.089037504972679,0.5983823450234,1.04888086542171,0.741832205409603,0.379047132298817,0.534365097630943,0.807701081191479,1.25312774242382,0.580089799748814,0.75860050422393,0.456927289154119
