Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
613,3,6.959073338,0.362,EFM,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,-0.052816596,1.192485597,0.142666183,0.75594664600000006,-0.012615107,1.220870202,0.817589139,0.699644854,-0.061734142,0.253604713,0.157592588,0.491860492,0.10379386,0.644247825,0.605937086
613,3,6.841135854,0.356,EFM,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,-0.046130447,1.237247785,0.156057626,0.736870843,-0.020267957,1.114575663,0.804898766,0.615331497,-0.009988629,0.256818851,0.159029092,0.495076227,0.118717239,0.611588934,0.611310364
614,4,3.907082366,0.203,EFM,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,0.012284594,1.114010725,-0.046531684,0.276856871,0.001999661,0.65516415,0.126606382,0.821949095,0.131307324,-0.474389018,0.208871361,-0.144433909,0.032851568,0.628715764,0.561819482
614,4,3.747324201,0.195,EFM,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,0.034098912,1.122478666,-0.036670274,0.267806222,-0.008504487,0.766394084,0.065189433,0.805822572,0.156312758,-0.42988424,0.064878335,-0.145665098,0.048257783,0.49491131,0.541898226
614,4,4.23,0.22,likeLTD,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,0.0693,1.11,-0.0655,0.242,0.162,0.515,-0.0147,0.683,0.201,0.281,0.0752,-0.253,-0.0121,0.555,0.684
614,4,4.18,0.218,likeLTD,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,0.178,1.22,-0.0393,0.276,-0.189,0.752,0.0112,0.735,0.168,0.3,-0.00225,-0.468,0.139,0.512,0.582
615,5,3.51,0.183,likeLTD,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,-0.0142,1.36,-0.125,0.292,-0.408,-0.799,0.653,0.671,0.269,0.319,0.171,0.539,-0.445,0.478,0.552
615,5,3.72,0.194,likeLTD,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,-0.0101,1.34,-0.149,0.279,-0.384,-0.812,0.542,0.693,0.24,0.329,0.249,0.767,-0.412,0.492,0.558
615,5,3.642702031,0.19,EFM,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,0.015125813,1.36659765,-0.085495483,0.309743219,-0.098172488,-0.941023403,0.549378659,0.776339292,0.176794572,0.164272603,0.241778533,0.646438866,-0.527658946,0.516106884,0.53247626
615,5,3.424892353,0.178,EFM,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,0.018472393,1.37865283,-0.084529455,0.302198216,-0.111073076,-0.914428367,0.508625079,0.836325581,0.183242817,0.1559565,0.232757696,0.445727552,-0.530826654,0.479405821,0.52438542
626,1,2.9,0.151,likeLTD,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.0727,1.18,-0.176,0.385,0.146,0.158,0.448,0.331,0.307,0.0604,0.416,-0.114,-0.489,-0.0628,0.234
626,1,2.43,0.127,likeLTD,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.216,1.05,-0.177,0.207,0.116,-0.0171,0.501,0.492,0.262,-0.152,0.253,0.0961,-0.446,-0.167,0.196
626,1,2.905691391,0.151,EFM,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.255985993,1.327775546,-0.133241777,0.338516918,0.223924018,0.09724393,0.300276228,0.219828577,0.202550292,0.092244053,0.089175964,0.176964615,-0.429084411,-0.139639118,0.283170564
626,1,3.161081026,0.165,EFM,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.312572824,1.443675617,-0.15832737,0.456048637,0.315209275,0.285931021,-0.022045642,0.182131298,0.255568821,0.177351983,0.238587576,-0.126290949,-0.429931075,-0.150254613,0.380853623
627,2,4.650009759,0.242,EFM,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,-0.181716114,-0.224871725,0.978299539,0.167474243,-0.363196504,1.805113332,0.977854279,0.332932607,0.237599847,0.945453392,0.198836191,-0.233137103,-0.033281107,-0.285986193,0.328635075
627,2,5.336207515,0.278,EFM,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,-0.135504197,-0.167963282,0.718924447,0.332849195,-0.363820602,2.003349204,1.155932899,0.404176571,0.186951101,1.116058915,0.345072883,-0.114460856,-0.182041645,-0.360054264,0.396737146
627,2,4.57,0.238,likeLTD,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.0147,-0.278,1.01,-4.32e-4,-0.237,1.9,1.08,0.622,0.468,-0.0627,0.105,-0.244,0.263,-0.461,0.395
627,2,4.49,0.234,likeLTD,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.106,-0.308,0.705,0.124,-0.177,1.7,1.07,0.653,0.581,-0.131,0.18,-0.196,0.221,-0.465,0.429
628,3,2.34,0.122,likeLTD,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.0988,-0.689,-0.22,0.492,-0.604,1.38,0.213,0.557,0.263,-0.0681,0.416,-0.198,0.379,-0.256,0.576
628,3,2.337596739,0.122,EFM,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.175458138,-0.497739725,0.082837383,0.431427465,-0.182781959,1.447264025,0.184614442,0.544539001,0.169081095,-0.487660587,0.327343874,-0.380631787,0.492413151,-0.19835158,0.229783804
628,3,2.339683476,0.122,EFM,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.182992235,-0.453988211,0.075474725,0.428934114,-0.175226038,1.437559529,0.182480806,0.545873279,0.159782901,-0.503208195,0.32699413,-0.377651196,0.483141494,-0.197874316,0.224398219
628,3,2.26,0.118,likeLTD,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.203,-0.653,-0.137,0.397,-0.497,1.48,0.408,0.406,0.277,0.0201,0.307,-0.382,0.417,-0.418,0.433
629,4,2.244340335,0.117,EFM,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.212578555,-0.117349136,0.318562256,0.447341063,-0.20405678,0.04270086,0.810528933,0.30144489,-0.374174668,0.682016076,0.048732486,-0.021451868,0.137855027,-0.26179641,0.221409052
629,4,1.04,0.0542,likeLTD,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.22,-0.182,0.252,0.188,-0.193,-0.0268,0.432,0.127,-0.263,0.0473,0.225,-0.0105,0.262,-0.163,0.125
629,4,0.984,0.0512,likeLTD,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.226,-0.123,0.218,0.149,-0.162,0.0346,0.431,0.0882,-0.247,0.0728,0.238,-0.0254,0.147,-0.145,0.0827
629,4,2.439664825,0.127,EFM,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.241219964,-0.102670113,0.304082977,0.42761612,-0.360838456,0.00308758,0.713193386,0.149587838,-0.367555544,0.752963265,0.325502587,0.056981039,0.386026075,-0.314311461,0.224779566
630,5,3.273931924,0.171,EFM,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.003621301,-0.018938469,-0.647132943,0.492536515,0.232246086,-0.053502775,-0.013913213,0.501387013,0.369557076,0.163156034,0.301117855,0.082800158,0.56867988,0.96446669,0.327850717
630,5,3.15,0.164,likeLTD,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.00422,-0.134,-0.257,0.565,0.0353,-0.244,-0.181,1.4,0.561,-0.669,0.304,0.154,0.709,0.568,0.328
630,5,3.252761134,0.169,EFM,Absent,3,B,100,10,E,C,B,NA,8,1,1,NA,0.007248852,-0.01606239,-0.650864809,0.498386125,0.231364147,-0.047107491,-0.049865314,0.478041779,0.350665481,0.16323527,0.306514377,0.092974921,0.544148587,1.013233724,0.330847876
630,5,3.17,0.165,likeLTD,Present,3,B,100,10,E,C,B,NA,8,1,1,NA,0.0267,-0.229,-0.387,0.53,0.131,-0.179,-0.143,1.37,0.788,-0.593,0.168,0.283,0.642,0.528,0.243
631,1,8.54,0.445,likeLTD,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,0.351,2.05,0.477,0.605,0.413,1.75,1.02,0.697,-0.633,0.474,-0.666,0.416,0.369,0.982,0.24
631,1,7.32,0.381,likeLTD,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,0.375,1.98,0.377,0.489,0.302,1.45,0.791,-0.233,-0.202,0.345,-0.268,0.363,0.319,0.898,0.337
631,1,7.726911242,0.402,EFM,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,0.460697188,2.150388905,0.380633682,0.279528583,0.131502963,1.660397952,0.715167329,0.848587143,-0.071904313,0.204024498,-1.047257145,0.279291656,0.242879336,0.910172092,0.582801374
631,1,7.226218911,0.376,EFM,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,0.470401182,2.080551326,0.261732514,0.332523554,0.037715126,1.530649612,0.80301762,0.103497847,-0.028296089,0.200173585,-0.472354349,0.220985358,0.272170554,0.855501788,0.557949282
632,2,3.15,0.164,likeLTD,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.402,-0.354,0.233,0.589,0.298,1.78,1.18,-0.214,-0.0663,0.157,0.0866,-0.0811,-0.00579,-0.224,0.17
632,2,1.846565782,0.0962,EFM,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.32824989,-0.151638941,0.108303377,0.18246113,0.14178576,1.534671857,0.631190824,-0.002765643,-0.012442074,-0.133458625,-0.018042679,-0.049060319,-0.122495319,0.036666949,0.029639375
632,2,2.203036352,0.115,EFM,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.197254826,-0.217911119,-0.121765825,0.302684672,-0.050383509,0.981697757,0.315424114,0.566857493,0.166657513,-0.046866774,0.147410506,-0.049604093,-0.003376479,-0.06815333,0.477620251
632,2,2.91,0.152,likeLTD,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.179,5.23e-4,0.148,0.485,0.0838,1.37,0.88,0.186,-0.0757,0.2,0.0865,-0.177,-0.00637,-0.204,0.11
633,3,2.53,0.132,likeLTD,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.0948,1.63,-0.018,0.289,0.0709,-0.0402,-0.0316,0.41,-0.0822,0.109,0.221,-0.143,0.352,-0.179,0.0347
633,3,2.7,0.141,likeLTD,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.0893,1.54,0.0163,0.284,0.117,-0.0614,-0.0238,0.408,0.0223,0.112,0.218,-0.07,0.26,-0.154,0.122
633,3,1.373456651,0.0715,EFM,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.064268596,1.315849351,-0.070178069,0.355173242,-0.217073558,-0.25995245,-0.396174784,0.558423069,0.117755934,0.094152759,-0.166275937,-0.040820335,-0.116761668,-0.151399297,0.415006992
633,3,1.931537154,0.101,EFM,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.051772883,1.375095742,-0.032689732,0.371014825,-0.240426438,-0.301395127,-0.351261615,0.58502849,0.15319017,0.090481399,0.116254772,-0.032282818,-0.099059361,-0.09632337,0.445683099
634,4,1.642077434,0.0855,EFM,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.0787271,-0.496342252,0.016912833,0.250555682,-0.410997007,-2.89e-4,0.507197505,0.503835671,0.186390136,0.563316017,0.240378526,-0.004264106,-0.019792185,-0.161277155,0.545179458
634,4,1.816107869,0.0946,EFM,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.069436322,-0.368717055,0.060313973,0.285870119,-0.340045714,-0.013471116,0.398019911,0.696288628,0.208336348,0.503103598,0.211442712,-0.009069193,0.010037408,-0.286555184,0.529989754
634,4,1.66,0.0865,likeLTD,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,0.0532,-0.337,0.506,0.443,0.0405,0.328,1.03,-0.313,0.0665,0.0776,0.0348,-0.315,0.158,-0.168,0.055
634,4,1.88,0.0979,likeLTD,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,0.0787,-0.596,0.472,0.527,0.128,0.216,0.874,0.0798,0.033,0.166,-0.109,-0.262,0.23,-0.079,0.125
635,5,5.34,0.278,likeLTD,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.11,2.12,0.27,0.23,0.495,1.15,0.285,0.672,-0.207,0.209,0.245,-0.00477,0.0219,-0.609,0.57
635,5,4.196873017,0.219,EFM,Present,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.027348442,1.541599357,0.321433809,0.347480023,0.038843909,1.470909001,-0.75350338,0.346521807,0.1610908,0.294017409,0.030294398,0.067759541,0.077581301,-0.241330147,0.521523631
635,5,4.432054474,0.231,EFM,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,-0.01234627,1.55554693,0.323730872,0.353885465,0.051066297,1.470093247,-0.715537497,0.387830089,0.176635607,0.300809826,0.091801259,0.038837317,0.072274683,-0.208456177,0.545882825
635,5,6.1,0.318,likeLTD,Absent,3,B,100,10,C,B,H,NA,8,1,1,NA,0.00524,1.75,0.232,0.271,0.49,1.69,0.137,0.804,-0.256,0.309,0.319,0.0772,0.0118,-0.378,0.636
801,1,9.065748,0.472,EFM,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.193772508,1.886500241,0.599942807,0.987906608,0.792464065,1.857706225,1.793014813,0.110193612,-0.774086879,0.579334977,-0.056356511,0.087780073,-0.409088542,0.592523627,0.824140375
801,1,9.909219286,0.516,EFM,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.295935621,2.22277849,0.484870723,1.052508833,0.878890014,1.72829039,1.884563795,-0.089954194,-0.739325554,0.702712314,-0.033472796,0.221563608,-0.255790117,0.714436138,0.84121202
801,1,9.8,0.51,likeLTD,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.434,1.85,0.658,1.04,0.496,1.85,1.61,0.373,-0.873,0.863,0.221,0.144,-0.311,0.716,0.723
801,1,10.3,0.536,likeLTD,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.504,2.1,0.504,1.04,0.651,1.82,1.93,0.127,-0.636,0.997,-0.0685,0.242,-0.429,0.812,0.738
802,2,9.845797691,0.513,EFM,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.286245646,1.766293252,0.573231911,0.387819915,0.916936298,2.360743958,1.734742372,-0.028088612,-0.784779287,0.606235818,-0.054435794,0.034714185,0.229446549,1.026520205,0.790171275
802,2,10.43741337,0.544,EFM,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.399648559,2.029091923,0.413343304,0.438834652,0.853785052,2.55197075,1.677890922,-0.330574845,-0.737414722,0.715466165,-0.250396929,0.345332379,0.416931213,1.154148892,0.759356055
802,2,10,0.521,likeLTD,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.427,1.95,0.568,0.358,0.659,2.21,1.4,-0.055,-0.475,0.406,-0.0696,0.68,0.39,1.01,0.54
802,2,9.45,0.492,likeLTD,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.448,1.73,0.46,0.167,0.68,2.34,1.47,0.148,-0.998,0.779,-0.0982,0.272,0.327,1.01,0.723
803,3,9.401433691,0.49,EFM,Absent,4,B,500,125,H,G,F,B,1,1,1,1,-0.00615913,1.743865094,0.738452255,0.793481838,0.808552226,1.931836529,1.659190591,0.146017496,-0.663748899,0.403695284,-0.160014585,0.145315116,0.163758255,0.946394356,0.750797266
803,3,9.809113245,0.511,EFM,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.118972468,2.111559422,0.672564353,0.47131597,0.905856599,1.935139628,1.610656553,0.034650868,-0.698493957,0.565510393,-0.315569851,0.343451959,0.279970127,1.079922198,0.693606517
803,3,11.1,0.578,likeLTD,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.129,2.02,0.611,0.859,0.644,1.87,1.36,0.518,-0.764,0.897,0.0599,0.735,0.279,1.26,0.643
803,3,10.7,0.557,likeLTD,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.16,1.74,0.711,0.86,0.894,1.89,1.38,0.545,-0.726,0.901,-0.0357,0.461,0.163,1.1,0.638
804,4,10.24223251,0.533,EFM,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.158899371,1.579026065,0.891471315,0.617529432,0.865113413,1.915472823,1.474795403,-0.256828584,-0.139501316,0.51697696,-0.212807071,0.56412494,0.272597619,1.064742421,0.930619713
804,4,11.2720918,0.587,EFM,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.297752894,1.864795969,0.746762744,0.842187958,0.887239031,1.875271243,1.445727624,-0.285862003,-0.222042203,0.710537188,-0.20722561,0.826091595,0.441678301,1.23821159,0.810965479
804,4,12,0.625,likeLTD,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.529,1.4,0.987,0.992,0.773,1.76,1.38,0.133,-0.107,1.01,-0.033,0.673,0.366,1.26,0.835
804,4,13.1,0.682,likeLTD,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.597,1.86,0.871,1.09,0.322,1.78,1.33,0.405,-0.298,1.41,0.197,0.994,0.513,1.21,0.795
805,5,8.313573346,0.433,EFM,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.189184801,1.767103234,0.284741104,0.588428669,0.679583532,1.908700112,1.044142672,-0.04834894,-0.61899071,0.415181698,-0.081812994,0.422052617,0.041557277,0.889884627,0.832165647
805,5,8.455764694,0.44,EFM,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.293206326,1.997066752,0.137395324,0.588306851,0.773351318,1.887448995,0.336592281,-0.078265232,-0.612185184,0.520746212,-0.046360741,0.669440777,0.175171449,1.069809622,0.744039941
805,5,9.85,0.513,likeLTD,Present,4,B,500,125,H,G,F,B,1,1,1,1,0.385,1.68,0.0777,0.559,0.998,1.77,0.583,0.255,0.00384,0.676,-0.22,0.906,0.322,1.06,0.798
805,5,9.61,0.501,likeLTD,Absent,4,B,500,125,H,G,F,B,1,1,1,1,0.419,1.71,0.316,0.629,0.873,1.85,0.845,0.437,-0.587,0.608,-0.0882,0.621,0.157,0.997,0.829
806,1,4.925806646,0.257,EFM,Present,4,B,100,25,H,G,F,B,1,1,1,1,-0.002036213,-0.970387969,0.820672413,0.157953765,0.205863595,1.510203992,0.859492076,0.138338874,0.058203955,-0.002298919,-0.146465396,0.478157795,0.187080747,1.043416397,0.587611535
806,1,4.9432665,0.257,EFM,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.007785089,-0.881302659,0.805111057,0.183389637,0.143218241,1.520765737,0.875194178,0.142857262,-0.03324124,0.036890486,-0.170110275,0.474755416,0.15715001,1.108331171,0.572472391
806,1,5.97,0.311,likeLTD,Present,4,B,100,25,H,G,F,B,1,1,1,1,0.179,-1.21,0.525,0.632,0.481,1.57,0.91,0.714,-0.486,0.493,0.338,0.539,-0.208,0.907,0.594
806,1,7,0.365,likeLTD,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.35,-1.49,0.483,0.959,0.282,1.8,0.988,0.835,-0.389,0.809,0.327,0.687,-0.331,1.02,0.667
807,2,4.171475404,0.217,EFM,Present,4,B,100,25,H,G,F,B,1,1,1,1,0.014710176,1.244106854,0.35661202,0.349045966,0.249309674,-0.29271707,0.656665862,-0.246106367,0.069681391,-0.162854315,-0.072018035,-0.045136258,0.426673347,0.792639343,0.830862817
807,2,4.245237288,0.221,EFM,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.020828319,1.333927323,0.341529537,0.351388448,0.233280882,-0.302603801,0.64261211,-0.219991111,0.067409157,-0.132843317,-0.080514692,-0.030297832,0.411171659,0.791044858,0.818295749
807,2,4.67,0.243,likeLTD,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.143,1.55,0.159,0.43,0.219,-0.679,0.669,0.058,-0.044,0.417,0.0255,0.158,0.244,0.748,0.575
807,2,4.79,0.249,likeLTD,Present,4,B,100,25,H,G,F,B,1,1,1,1,0.149,1.22,0.137,0.486,0.442,-0.635,0.737,-0.387,0.125,0.822,-0.109,0.139,0.303,0.815,0.552
808,3,6.47408044,0.337,EFM,Present,4,B,100,25,H,G,F,B,1,1,1,1,-0.222663553,1.877071065,0.498987394,-0.817812191,0.444835427,1.899522867,1.095126635,-0.631696896,0.056556391,0.410053363,-0.458354329,0.419697393,0.187339742,0.963712772,0.751704358
808,3,4.684079806,0.244,EFM,Absent,4,B,100,25,H,G,F,B,1,1,1,1,-0.136286241,1.835719088,0.48942031,-0.738661597,0.308036468,1.810903803,1.025526619,-2.091412084,-0.056506625,0.447822552,-0.425214767,0.503017007,0.129866341,0.882017145,0.699831787
808,3,4.96,0.258,likeLTD,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.102,1.72,0.333,-0.103,0.323,1.4,1.04,-1.91,-0.418,0.596,-0.16,0.545,0.153,0.727,0.611
808,3,7.79,0.406,likeLTD,Present,4,B,100,25,H,G,F,B,1,1,1,1,0.178,1.75,0.477,-0.264,0.49,1.7,1.03,-0.183,-0.154,0.768,-0.218,0.513,0.242,0.852,0.613
809,4,7.47,0.389,likeLTD,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.124,1.74,0.388,0.315,0.171,1.48,0.733,0.206,-0.321,0.48,0.172,0.497,-0.0584,0.912,0.625
809,4,7.27,0.379,likeLTD,Present,4,B,100,25,H,G,F,B,1,1,1,1,0.175,1.67,0.458,0.263,0.011,1.4,0.745,0.217,-0.257,0.543,0.246,0.391,0.0312,0.829,0.556
809,4,6.782732439,0.353,EFM,Present,4,B,100,25,H,G,F,B,1,1,1,1,0.302234452,1.862506927,0.421591327,0.101401645,0.470170374,1.513764518,0.715144072,0.019759103,-0.457127346,0.176414884,-0.161681608,0.312084757,-0.099341723,0.862563501,0.743247555
809,4,6.645321453,0.346,EFM,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.343789606,2.003489008,0.335142644,-0.321404363,0.815358192,1.648135953,1.202120334,-0.060440774,-0.55238166,-0.012514651,-0.430096612,0.14001324,-0.178471085,0.836463973,0.876117649
810,5,6.241865106,0.325,EFM,Present,4,B,100,25,H,G,F,B,1,1,1,1,0.305494597,1.6139813,-0.062717957,0.490298063,0.192403196,1.957889576,1.031505175,0.49948904,0.078654477,0.382689731,-0.123373982,0.378787822,-0.022674175,-1.18975812,0.709196365
810,5,6.381043599,0.332,EFM,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.320838183,1.62912275,-0.084427375,0.487892365,0.18353352,1.970415752,1.147149837,0.495310407,0.084801459,0.39193416,-0.137250937,0.374086172,-0.022359862,-1.17591897,0.715916137
810,5,7.08,0.369,likeLTD,Absent,4,B,100,25,H,G,F,B,1,1,1,1,0.321,1.42,-0.00921,0.624,0.499,1.97,0.996,0.346,-0.0468,0.857,-0.0146,0.691,0.0838,-1.34,0.69
810,5,7,0.365,likeLTD,Present,4,B,100,25,H,G,F,B,1,1,1,1,0.339,1.41,-0.0193,0.618,0.292,2,0.938,0.403,-0.0783,0.918,0.0315,0.612,0.146,-1.25,0.63
